date,open,high,low,close,volume,Name
2016-08-26,1415.55,1429.69,1410.5,1419.79,412011,PCLN
2016-08-24,1419.21,1429.53,1404.01,1410.18,369254,PCLN
2016-08-17,1408.66,1429.27,1404.03,1427.2,479748,PCLN
2015-10-29,1410.0,1428.42,1402.68,1425.65,525722,PCLN
2015-10-27,1412.36,1424.65,1396.37,1403.28,478992,PCLN
2016-09-01,1422.5,1424.37,1408.53,1418.59,307241,PCLN
2016-08-25,1404.13,1418.6,1404.13,1415.55,309617,PCLN
2016-08-08,1415.54,1418.58,1402.02,1405.0,637030,PCLN
2016-08-31,1414.15,1418.41,1408.0,1416.73,167289,PCLN
2016-08-11,1408.75,1416.43,1405.37,1406.92,301355,PCLN
2016-08-15,1408.0,1412.1,1396.75,1399.16,429164,PCLN
2015-10-28,1412.0,1412.0,1393.97,1404.52,533585,PCLN
2016-08-10,1411.0,1412.0,1401.05,1406.28,268372,PCLN
2016-08-16,1397.95,1410.37,1392.44,1408.66,365673,PCLN
2016-08-09,1404.51,1409.4,1398.25,1407.01,428147,PCLN
2016-08-12,1400.95,1408.34,1400.95,1407.98,282017,PCLN
2018-01-26,1392.01,1402.53,1380.91,1402.05,4857310,AMZN
2015-08-05,1382.61,1395.0,1325.1,1351.21,2106184,PCLN
2016-06-23,1374.0,1394.0,1371.0,1390.2,679196,PCLN
2015-10-21,1378.69,1393.63,1360.18,1364.29,482390,PCLN
2018-01-24,1374.82,1388.16,1338.0,1357.51,6807457,AMZN
2015-11-09,1362.3,1386.98,1303.44,1311.15,2652401,PCLN
2015-10-20,1371.83,1382.49,1364.08,1372.51,471982,PCLN
2015-10-22,1371.55,1382.0,1351.2,1354.47,679620,PCLN
2015-10-19,1334.19,1379.58,1329.6,1376.13,700741,PCLN
2014-03-06,1370.75,1378.96,1361.1,1364.4,484739,PCLN
2018-01-25,1368.0,1378.34,1357.62,1377.95,4753012,AMZN
2016-08-03,1341.6,1376.68,1336.03,1371.14,861817,PCLN
2014-02-26,1358.52,1375.41,1342.0,1356.94,1097482,PCLN
2016-06-22,1373.25,1374.5,1352.33,1360.1,685491,PCLN
2015-10-23,1374.0,1374.0,1357.3,1366.49,630310,PCLN
2016-06-07,1348.01,1373.98,1345.01,1360.0,865528,PCLN
2014-03-07,1372.55,1373.88,1354.05,1358.04,562565,PCLN
2015-08-06,1351.5,1372.33,1340.1,1351.8,868814,PCLN
2014-03-05,1365.97,1371.23,1356.5,1370.43,477064,PCLN
2016-04-18,1328.89,1369.03,1328.89,1353.37,638857,PCLN
2014-03-04,1349.21,1369.0,1347.01,1368.32,671387,PCLN
2016-06-08,1360.0,1368.9,1352.01,1354.83,495123,PCLN
2016-04-29,1332.41,1368.46,1332.41,1343.66,1018017,PCLN
2014-02-28,1356.85,1367.05,1339.42,1348.84,927056,PCLN
2016-07-12,1362.0,1366.99,1334.01,1345.43,489838,PCLN
2018-01-23,1338.09,1364.9,1337.34,1362.54,5169306,AMZN
2016-04-20,1346.6,1364.33,1338.33,1350.0,416722,PCLN
2016-08-04,1358.4,1363.68,1344.32,1359.99,1321562,PCLN
2016-08-01,1353.73,1363.59,1342.4,1356.08,547920,PCLN
2014-02-27,1357.13,1363.09,1350.0,1357.79,629821,PCLN
2016-08-02,1353.31,1363.0,1325.72,1345.38,597354,PCLN
2016-07-20,1330.11,1362.99,1323.68,1352.83,650081,PCLN
2016-03-18,1353.0,1361.63,1338.3,1344.22,473016,PCLN
2016-07-11,1342.9,1360.99,1341.49,1351.03,648173,PCLN
2016-04-19,1359.88,1360.0,1333.29,1345.78,435046,PCLN
2016-06-20,1323.64,1359.9,1322.3,1341.96,723182,PCLN
2016-07-13,1342.38,1359.71,1337.89,1338.65,351473,PCLN
2014-03-10,1356.93,1358.84,1332.8,1343.44,630908,PCLN
2016-05-02,1349.0,1358.78,1325.0,1356.69,508760,PCLN
2016-05-03,1346.22,1358.54,1335.08,1354.64,861501,PCLN
2016-03-16,1328.2,1357.9,1325.0,1350.99,536150,PCLN
2016-04-21,1343.31,1357.43,1337.0,1340.0,269618,PCLN
2014-02-25,1316.89,1357.16,1315.15,1353.49,1216580,PCLN
2016-04-27,1331.75,1357.0,1327.0,1353.74,395711,PCLN
2016-03-17,1341.7,1356.33,1337.11,1346.86,390106,PCLN
2016-04-28,1330.0,1355.91,1310.14,1317.59,743380,PCLN
2016-07-29,1314.99,1353.99,1313.42,1350.81,1413587,PCLN
2015-10-13,1340.0,1352.95,1333.84,1345.0,502723,PCLN
2015-10-12,1318.0,1352.5,1315.59,1347.19,601825,PCLN
2016-06-06,1302.52,1351.74,1299.08,1349.1,842668,PCLN
2016-06-09,1347.02,1351.31,1336.31,1340.07,450659,PCLN
2016-06-21,1344.35,1351.0,1329.29,1343.05,453436,PCLN
2016-07-14,1345.26,1351.0,1340.24,1346.18,290939,PCLN
2016-03-21,1340.95,1351.0,1333.36,1350.51,256898,PCLN
2015-08-07,1350.55,1350.95,1314.61,1317.35,705867,PCLN
2016-07-21,1349.01,1350.8,1325.82,1332.5,523119,PCLN
2015-10-14,1349.97,1350.0,1308.54,1311.08,896631,PCLN
2016-04-22,1331.0,1349.57,1331.0,1338.5,527039,PCLN
2016-07-18,1332.5,1349.43,1328.1,1341.36,300251,PCLN
2014-03-11,1347.69,1347.69,1323.62,1326.3,628463,PCLN
2015-10-16,1334.41,1342.13,1326.01,1336.57,528988,PCLN
2014-03-03,1330.93,1342.03,1321.0,1338.24,701325,PCLN
2015-12-17,1341.99,1341.99,1312.69,1313.74,504918,PCLN
2016-03-14,1320.22,1341.3,1317.59,1325.73,490886,PCLN
2016-04-25,1332.0,1341.0,1323.45,1335.27,393904,PCLN
2016-07-27,1319.4,1340.0,1315.46,1324.48,482154,PCLN
2016-04-14,1323.0,1340.0,1319.0,1336.39,520172,PCLN
2018-01-16,1323.0,1339.94,1292.3,1304.86,7220701,AMZN
2016-03-15,1315.15,1339.0,1315.15,1332.13,383006,PCLN
2014-03-12,1322.97,1338.98,1315.5,1332.58,633934,PCLN
2016-07-19,1332.0,1338.59,1325.0,1327.0,381864,PCLN
2015-09-17,1321.95,1338.51,1313.83,1318.0,482023,PCLN
2014-03-13,1337.99,1338.14,1294.63,1299.73,967475,PCLN
2016-06-13,1313.5,1337.96,1312.69,1315.47,415529,PCLN
2015-12-16,1332.79,1337.29,1315.0,1332.31,413345,PCLN
2016-04-26,1334.0,1336.83,1321.49,1333.95,320371,PCLN
2016-07-22,1336.23,1336.7,1323.07,1327.4,405747,PCLN
2015-11-12,1321.0,1336.26,1312.99,1314.01,561238,PCLN
2016-04-15,1333.67,1335.11,1320.76,1331.9,479526,PCLN
2015-11-11,1325.55,1335.0,1315.51,1329.58,596852,PCLN
2016-06-16,1304.0,1335.0,1303.39,1323.89,629057,PCLN
2016-07-15,1327.89,1334.0,1322.59,1330.57,562035,PCLN
2015-08-10,1327.0,1334.0,1318.02,1323.75,549944,PCLN
2015-10-15,1319.61,1333.24,1304.97,1327.29,601924,PCLN
